"Press Release Title","Study offers hope for tackling bird flu","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Suppression of Avian Influenza
Transmission in Genetically
Modified Chickens
","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","5.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","8.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","0.0","0.0","","","","","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","","Number of Time Points for longitudinal studies","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","-9.0","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Open Access?","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Link or reference to Original Research","","","1.0","1.0","","","","","1.0","0.0","1.0","","","","","","","","","","","","","","","","","","1.0","","","","1.0","",""
"","","Link or reference to PR and Other","","","0.0","0.0","","","","","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","Quotes","Present","","","1.0","1.0","","","","","1.0","1.0","1.0","","","","","","","","","","","","","","","","","","1.0","","","","1.0","",""
"","","Quote 1 Source","","","","1.0","","","","","1.0","1.0","1.0","","","","","","","","","","","","","","","","","","1.0","","","","1.0","",""
"","","Quote 2 Source","","","","2.0","","","","","-9.0","-9.0","2.0","","","","","","","","","","","","","","","","","","5.0","","","","-9.0","",""
"","","Quote 3 Source","","","","5.0","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Quote 4 Source","","","","-9.0","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Quote 5 Source","","","","-9.0","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
""," Funding Source + Conflict of Interest ","First mentioned Funding Source","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Second funding source","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","1.0","0.0","","","","","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","","Conflict of Interest ","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","0.0","0.0","","","","","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Notes:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","N = 40 chickens, 27 died as part of the experiment but ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","IV","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","IV2","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","DV","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","DV2","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
