"Press Release Title","It takes two for improved control of blood pressure ","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Aliskiren and the calcium channel blocker amlodipine combination as an initial treatment strategy for  hypertension control (ACCELERATE): a randomised, parallel-group trial ","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","3.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","8.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","-9.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","Complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","4.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"","","Reported?","","3.0","3.0","","","","3.0","","","3.0","","","","","","","3.0","","","","","","","","","","","","3.0","","","","0.0","",""
"","","Completion Rate","0.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","0.0","","","","0.0","","","0.0","","","","","","","0.0","","","","","","","","","","","","0.0","","","","0.0","",""
"","","Small or Large Based on what they say","0.0","0.0","0.0","","","","0.0","","","0.0","","","","","","","0.0","","","","","","","","","","","","0.0","","","","0.0","",""
"","","Duration of Study","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","0.0","","","","0.0","","","0.0","","","","","","","0.0","","","","","","","","","","","","0.0","","","","1.0","",""
"","","Number of Time Points for longitudinal studies","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","","","","-9.0","","","-9.0","","","","","","","-9.0","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Open Access?","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Link or reference to Original Research","","","1.0","","","","1.0","","","1.0","","","","","","","1.0","","","","","","","","","","","","1.0","","","","1.0","",""
"","","Link or reference to PR and Other","","","0.0","","","","0.0","","","0.0","","","","","","","0.0","","","","","","","","","","","","0.0","","","","1.0","",""
"","Quotes","Present","","","1.0","","","","1.0","","","1.0","","","","","","","1.0","","","","","","","","","","","","1.0","","","","1.0","",""
"","","Quote 1 Source","","","","","","","1.0","","","1.0","","","","","","","1.0","","","","","","","","","","","","1.0","","","","1.0","",""
"","","Quote 2 Source","","","","","","","3.0","","","3.0","","","","","","","5.0","","","","","","","","","","","","5.0","","","","3.0","",""
"","","Quote 3 Source","","","","","","","-9.0","","","-9.0","","","","","","","-9.0","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Quote 4 Source","","","","","","","-9.0","","","-9.0","","","","","","","-9.0","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Quote 5 Source","","","","","","","-9.0","","","-9.0","","","","","","","-9.0","","","","","","","","","","","","-9.0","","","","-9.0","",""
""," Funding Source + Conflict of Interest ","First mentioned Funding Source","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Second funding source","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","0.0","","","","0.0","","","0.0","","","","","","","0.0","","","","","","","","","","","","2.0","","","","1.0","",""
"","","Conflict of Interest ","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","0.0","","","","0.0","","","0.0","","","","","","","0.0","","","","","","","","","","","","0.0","","","","0.0","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Notes:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","N ","I woked out N based on Figure 2 (flow diagram) I took the starting N as 1247 and subtracted each of the participants who were misassigned or dropped out from this number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","IV","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","IV2","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","DV","20.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","DV2","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
