"Press Release Title","Immigrant screening misses majority of imported latent TB, finds study","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Screening of immigrants in the UK for imported latent tuberculosis: a multicentre cohort study and cost-effectiveness analysis","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","8.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","3.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","4.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","Complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","6.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","The Observer","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"","about second IV and/or DV","Statement of Cause Code","0.0","6.0","6.0","","","","0.0","1.0","4.0","","4.0","","","","","","","","","","","","","","","","","","","1.0","","","4.0","0.0","",""
"","","Is the statement probabilistic?","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Number of Mentions","","","3.0","","","","-9.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","2.0","","","1.0","-9.0","",""
"","","Words to First Mention","","","92.0","","","","-9.0","1.0","1.0","","271.0","","","","","","","","","","","","","","","","","","","0.0","","","271.0","-9.0","",""
"","","What terms were included in the count?","","","as above, could substantially reduce ","","","","-9.0","as above","as above","","as above ","","","","","","","","","","","","","","","","","","","TB screening 'missing most cases'
Blood tests could prevent substantial numbers of cases, 
","","","as above","-9.0","",""
"","","Is the press release or news story concordant with the Journal Article Body?","","","3.0","","","","3.0","3.0","3.0","","3.0","","","","","","","","","","","","","","","","","","","3.0","","","3.0","3.0","",""
"","","Is the press release or news story concordant with the abstract?","","","0.0","","","","3.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","1.0","","","1.0","3.0","",""
"","","Justification Offered for Cause?","","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Words to First Mention","","","-9.0","","","","9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Caveats Mentioned?","1.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","Cure","Is 'cure' present in the text?","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","Advice","Advice to Change Behaviour","0.0","0.0","Our findings provide the missing evidence-base for the new national strategy to expand immigrant screening","","","","0.0","0.0","The UK should radically change its tuberculosis screening policy and include arrivals from the Indian subcontinent, which could prevent most cases of the disease, according to scientists in a paper published today.","","mean that people with imported latent TB could be given a course of antibiotics to prevent them from developing an active form of the disease.","","","","","","","","","","","","","","","","","","","Professor Ajit Lalvani, of Imperial College London, argues that new blood tests should be used to pick-up cases where people are carrying TB infection but will not develop it for several years.","","","Untreated TB leads to many unnecessary deaths and a great deal of suffering, and if this new approach to screening is adopted we may at last move towards reducing TB in this country","""By changing the threshold for screening, and including immigrants from the Indian subcontinent, we could pick up 92 percent of imported latent TB,"" ","",""
"","","Code","0.0","0.0","1.0","","","","0.0","0.0","2.0","","1.0","","","","","","","","","","","","","","","","","","","2.0","","","1.0","1.0","",""
"","","Number of Mentions","","","-9.0","","","","-9.0","-9.0","2.0","","-9.0","","","","","","","","","","","","","","","","","","","1.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","1.0","","-9.0","","","","","","","","","","","","","","","","","","","159.0","","","-9.0","-9.0","",""
"","","What terms were included in the count?","","","-9.0","","","","-9.0","-9.0","They recommend that anyone aged 35 or under from a country with TB prevalence of 150 cases per 100,000 people should be given the blood test for latent infection.","","-9.0","","","","","","","","","","","","","","","","","","","as above","","","-9.0","-9.0","",""
"","","Is the same Advice being coded here?","","","-9.0","","","","-9.0","-9.0","1.0","","-9.0","","","","","","","","","","","","","","","","","","","1.0","","","-9.0","-9.0","",""
"","","Note differences here","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Justification Offered for changing behaviour?","-9.0","-9.0","-9.0","","","","-9.0","-9.0","0.0","","-9.0","","","","","","","","","","","","","","","","","","","0.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Caveats Mentioned?","-9.0","-9.0","-9.0","","","","-9.0","-9.0","0.0","","-9.0","","","","","","","","","","","","","","","","","","","0.0","","","-9.0","-9.0","",""
"","","Words to First Mention","","","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","Study Design  First IV and DV                    ","Study Design","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","1.0","","","","0.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","1.0","","","1.0","1.0","",""
"","","Words to First Mention","","67.0","281.0","","","","-9.0","124.0","130.0","","298.0","","","","","","","","","","","","","","","","","","","191.0","","","298.0","168.0","",""
"","Study Design  Second IV and DV                    ","Study Design","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","1.0","","","","0.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","1.0","","","1.0","1.0","",""
"","","Words to First Mention","","41.0","361.0","","","","-9.0","124.0","130.0","","298.0","","","","","","","","","","","","","","","","","","","191.0","","","298.0","168.0","",""
"","Study Facts","N","1229.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","3.0","","","","0.0","1.0","0.0","","3.0","","","","","","","","","","","","","","","","","","","2.0","","","3.0","0.0","",""
"","","Completion Rate","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Small or Large Based on what they say","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","Duration of Study","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","1.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","1.0","",""
"","","Number of Time Points for longitudinal studies","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Open Access?","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Link or reference to Original Research","","","2.0","","","","1.0","0.0","1.0","","0.0","","","","","","","","","","","","","","","","","","","1.0","","","0.0","1.0","",""
"","","Link or reference to PR and Other","","","1.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","Quotes","Present","","","1.0","","","","1.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","","","","1.0","","","1.0","1.0","",""
"","","Quote 1 Source","","","","","","","2.0","3.0","3.0","","1.0","","","","","","","","","","","","","","","","","","","2.0","","","2.0","1.0","",""
"","","Quote 2 Source","","","","","","","-9.0","4.0","5.0","","-9.0","","","","","","","","","","","","","","","","","","","3.0","","","5.0","-9.0","",""
"","","Quote 3 Source","","","","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","5.0","","","-9.0","-9.0","",""
"","","Quote 4 Source","","","","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
"","","Quote 5 Source","","","","","","","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","","","","-9.0","","","-9.0","-9.0","",""
""," Funding Source + Conflict of Interest ","First mentioned Funding Source","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Second funding source","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","2.0","","","","0.0","0.0","0.0","","2.0","","","","","","","","","","","","","","","","","","","0.0","","","2.0","0.0","",""
"","","Conflict of Interest ","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","0.0","","","","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","","","","0.0","","","0.0","0.0","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Notes:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
