"Press Release Title","Chance of dying early 20% higher in north than south of England","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Trends in mortality from 1965 to 2008 across the English north-south divide: comparative observational study","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","5.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","8.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","-9.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","Complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","5.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"","","Reported?","","0.0","0.0","","","0.0","","","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","","",""
"","","Number of Time Points for longitudinal studies","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","","","-9.0","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","","",""
"","","Open Access?","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Link or reference to Original Research","","","1.0","","","1.0","","","1.0","1.0","1.0","","","","","","","","","","","","","","","","","","1.0","","","","","",""
"","","Link or reference to PR and Other","","","0.0","","","0.0","","","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","","",""
"","Quotes","Present","","","1.0","","","1.0","","","1.0","1.0","1.0","","","","","","","","","","","","","","","","","","1.0","","","","","",""
"","","Quote 1 Source","","","","","","1.0","","","1.0","3.0","1.0","","","","","","","","","","","","","","","","","","5.0","","","","","",""
"","","Quote 2 Source","","","","","","2.0","","","2.0","5.0","2.0","","","","","","","","","","","","","","","","","","2.0","","","","","",""
"","","Quote 3 Source","","","","","","5.0","","","5.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","","",""
"","","Quote 4 Source","","","","","","6.0","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","","",""
"","","Quote 5 Source","","","","","","-9.0","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","","",""
""," Funding Source + Conflict of Interest ","First mentioned Funding Source","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Second funding source","","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","0.0","","","0.0","","","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","","",""
"","","Conflict of Interest ","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","0.0","","","0.0","","","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Notes:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
