"Press Release Title","Smoking in films encourages teenagers to take a drag","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Cross-sectional association between smoking depictions in films and adolescent tobacco use nested in a British cohort study","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","2.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","5.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Techniques","-9.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","5.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","The Observer","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"","","What terms were included in the count?","","","a precautionary principle should be pursued, films ought to be rated","","","","","","Smoking in films 'should get automatic 18 rating', Films that depict actors smoking should be handed an automatic 18 certificate, called for movies that feature smoking to attract a similar age classification to those that portray sex or violence, a precautionary principle should be pursued, Films ought to be rated by exposure to smoking in the same way that they are currently rated by level of violence","Films that depict actors smoking cigarettes should carry, Films ought to be rated by exposure to smoking","Films that depict actors smoking cigarettes should carry the same age classification as those containing sex and violence, The UK Centre for Tobacco Control Studies has called on the British Board of Film Classification (BBFC) and the Government to review their policies, Films ought to be rated by exposure to smoking","","","","","","","","","","","","","-9.0","","","","","","findings should prompt a change in film certification so that under-18s are no longer exposed to such images, investigators say a precautionary approach is needed, asking it to do just this to protect children from ""particularly harmful imagery""","","","","","","needs 18 rating, should be rated 18, films ought to be rated, "
"","","Is the same Advice being coded here?","","","0.0","","","","","","0.0","0.0","0.0","","","","","","","","","","","","","-9.0","","","","","","0.0","","","","","","0.0"
"","","Note differences here","","","-9.0","","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","-9.0","","","","","","-9.0","","","","","","-9.0"
"","","Justification Offered for changing behaviour?","1.0","-9.0","1.0","","","","","","1.0","1.0","1.0","","","","","","","","","","","","","-9.0","","","","","","1.0","","","","","","1.0"
"","","Words to First Mention","","","398.0","","","","","","127.0","145.0","170.0","","","","","","","","","","","","","-9.0","","","","","","272.0","","","","","","42.0"
"","","Caveats Mentioned?","0.0","-9.0","0.0","","","","","","0.0","0.0","0.0","","","","","","","","","","","","","-9.0","","","","","","0.0","","","","","","0.0"
"","","Words to First Mention","","","-9.0","","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","-9.0","","","","","","-9.0","","","","","","-9.0"
"","Study Design  First IV and DV                    ","Study Design","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","1.0","","","","","","0.0","0.0","0.0","","","","","","","","","","","","","0.0","","","","","","0.0","","","","","","0.0"
"","","Words to First Mention","","22.0","308.0","","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","-9.0","","","","","","-9.0","","","","","","-9.0"
"","Study Design  Second IV and DV                    ","Study Design","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","1.0","","","","","","0.0","0.0","0.0","","","","","","","","","","","","","-9.0","","","","","","0.0","","","","","","0.0"
"","","Words to First Mention","","22.0","308.0","","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","-9.0","","","","","","-9.0","","","","","","-9.0"
"","Study Facts","N","5166.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","1.0","","","","","","0.0","3.0","0.0","","","","","","","","","","","","","0.0","","","","","","0.0","","","","","","0.0"
"","","Completion Rate","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","1.0","","","","","","0.0","0.0","0.0","","","","","","","","","","","","","0.0","","","","","","0.0","","","","","","0.0"
"","","Small or Large Based on what they say","3.0","0.0","0.0","","","","","","0.0","0.0","0.0","","","","","","","","","","","","","0.0","","","","","","0.0","","","","","","0.0"
"","","Duration of Study","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","0.0","","","","","","0.0","0.0","0.0","","","","","","","","","","","","","0.0","","","","","","0.0","","","","","","0.0"
"","","Number of Time Points for longitudinal studies","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","-9.0","","","","","","-9.0","","","","","","-9.0"
"","","Open Access?","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Link or reference to Original Research","","","1.0","","","","","","2.0","1.0","1.0","","","","","","","","","","","","","0.0","","","","","","1.0","","","","","","0.0"
"","","Link or reference to PR and Other","","","1.0","","","","","","1.0","0.0","0.0","","","","","","","","","","","","","0.0","","","","","","0.0","","","","","","0.0"
"","Quotes","Present","","","1.0","","","","","","1.0","1.0","1.0","","","","","","","","","","","","","0.0","","","","","","1.0","","","","","","1.0"
"","","Quote 1 Source","","","","","","","","","1.0","1.0","1.0","","","","","","","","","","","","","-9.0","","","","","","2.0","","","","","","1.0"
"","","Quote 2 Source","","","","","","","","","5.0","5.0","5.0","","","","","","","","","","","","","-9.0","","","","","","5.0","","","","","","-9.0"
"","","Quote 3 Source","","","","","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","-9.0","","","","","","-9.0","","","","","","-9.0"
"","","Quote 4 Source","","","","","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","-9.0","","","","","","-9.0","","","","","","-9.0"
"","","Quote 5 Source","","","","","","","","","-9.0","-9.0","-9.0","","","","","","","","","","","","","-9.0","","","","","","-9.0","","","","","","-9.0"
""," Funding Source + Conflict of Interest ","First mentioned Funding Source","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Second funding source","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","0.0","","","","","","0.0","0.0","0.0","","","","","","","","","","","","","0.0","","","","","","0.0","","","","","","0.0"
"","","Conflict of Interest ","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","0.0","","","","","","0.0","0.0","0.0","","","","","","","","","","","","","0.0","","","","","","0.0","","","","","","0.0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Notes:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
