"Press Release Title","University research shapes new NICE guidelines on bloodpressure","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Cost-effectiveness of options for the diagnosis of high blood pressure in primary care: a modelling study","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","4.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","8.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","-9.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","Complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","4.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"","","Is the press release or news story concordant the abstract?","","","1.0","3.0","","","3.0","1.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","3.0","","","","2.0","","0.0"
"","","Justification Offered for statement of relationship?","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Words to First Mention","","","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Caveats Mentioned?","-9.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Words to First Mention","","","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","Causation","Secondary Statement of Cause","...ambulatory monitoring is cost effective compared with further monitoring in the clinic or home for confirming the diagnosis of hypertension in a population with suspected blood pressure greater than 140/90 mm Hg...","…ambulatory monitoring as a diagnostic strategy for hypertension after an initial raised reading in the clinic would reduce misdiagnosis and save costs...","…high blood pressure should be diagnosed using ambulatory blood pressure monitoring (repeated measurements throughout a 24-hour period), which is not only more clinically accurate than clinic-based measurements but is better value for money...","...The guideline group says this will be recouped after two years because of a cut in the drugs bill...","","","-9.0","-9.0","...by year five you would see savings of £10m a year...","…financial analysis which showed they would save money in the long term...","-9.0","","-9.0","","","","","","","","","","","","","","","","…ambulatory blood pressure monitoring at the time of diagnosis would allow better tareting of treatment and is cost saving…","","","","...Ambulatory monitoring allows better targeting of blood pressure treatment...","","-9.0"
"","about second IV and/or DV","Statement of Cause Code","2.0","6.0","2.0","6.0","","","-9.0","-9.0","4.0","6.0","-9.0","","-9.0","","","","","","","","","","","","","","","","6.0","","","","6.0","","-9.0"
"","","Is the statement probabilistic?","0.0","0.0","0.0","0.0","","","-9.0","-9.0","0.0","0.0","-9.0","","-9.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","-9.0"
"","","Number of Mentions","","","6.0","1.0","","","-9.0","-9.0","2.0","2.0","-9.0","","-9.0","","","","","","","","","","","","","","","","2.0","","","","4.0","","-9.0"
"","","Words to First Mention","","","1.0","470.0","","","-9.0","-9.0","256.0","266.0","-9.0","","-9.0","","","","","","","","","","","","","","","","266.0","","","","227.0","","-9.0"
"","","What terms were included in the count?","","","Is better value fo money, was the most cost effective, it saved money, would reduce misdiagnosis and save costs, ","This will be recouped after two years","","","-9.0","-9.0","You would see, the saving was","They would save money, they will start to save money","-9.0","","-9.0","","","","","","","","","","","","","","","","Would allow better targeting of treatment and is cost saving, costs will be recouped","","","","Allows better targeting of treatment, are better indicators of who will suffer heart problems an stroke, can oftern be artificially raised, will ensure","","-9.0"
"","","Is the press release or news story concordant with the Journal Article Body?","","","0.0","2.0","","","-9.0","-9.0","2.0","2.0","-9.0","","-9.0","","","","","","","","","","","","","","","","2.0","","","","2.0","","-9.0"
"","","Is the press release or news story concordant with the abstract?","","","1.0","2.0","","","-9.0","-9.0","1.0","0.0","-9.0","","-9.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","-9.0"
"","","Justification Offered for Cause?","","0.0","0.0","0.0","","","-9.0","-9.0","0.0","0.0","-9.0","","-9.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Caveats Mentioned?","1.0","0.0","0.0","0.0","","","-9.0","-9.0","0.0","0.0","-9.0","","-9.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","-9.0"
"","","Words to First Mention","","","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","Cure","Is 'cure' present in the text?","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","Advice","Advice to Change Behaviour","…ambulatory monitoring for most people before the start of antihypertensive treatment should be seriously considered…","…ambulatory monitoring is recommended for most patients before the start of antihypertensive drugs…","…ambulatory monitoring is recommended for most patients before the start of hypertensive drugs…","…new guidelines say patients should be monitored for 24 hours in their homes to overcome the problem of 'waiting room nerves'...","","","…patients are to be advised to monitor their blood pressure at home, under new guidelines…","...GPs should no longer rely on readings in the surgery, but should send people home with a portable monitoring device, when high blood pressure is suspected, the National Institute of Health and Clinical Excellence (Nice) will recommend today…","...(Nice) recommend that patients should be monitored for 24 hours…","...They recommend that when a patient is deemed hypertensive in the consulting room, they are sent home with a special machine called an ambulatory blood pressure monitoring…","...The standard method of measuring blood pressure is inaccurate and should be replaced by 24-hour monitoring, using a device worn on the waist, experts advise…","","...the National Institute for Health and Clinical Excellence (Nice) recommends that patients should be monitored for 24 hours by wearing a special cuff to determine if they have high blood pressure…","","","","","","","","","","","","","","","","…patients thought to have high blood pressure should have the diagnosis confirmed at home, according to new guidelines...","","","","0.0","","...New guidelines say patients should wear a blood pressure monitoring cuff in their own home…"
"","","Code","1.0","2.0","2.0","2.0","","","2.0","2.0","2.0","2.0","2.0","","2.0","","","","","","","","","","","","","","","","2.0","","","","0.0","","2.0"
"","","Number of Mentions","","","2.0","3.0","","","2.0","1.0","2.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","3.0","","","","-9.0","","1.0"
"","","Words to First Mention","","","330.0","45.0","","","1.0","1.0","35.0","80.0","22.0","","39.0","","","","","","","","","","","","","","","","1.0","","","","-9.0","","26.0"
"","","What terms were included in the count?","","","Ambulatory monitoring is recommended for most patients before the start of hypertensive drugs, Ambulatory monitoring is already available in some general practices and we have shown that its widespread use would be better for both patients and the clinicians looking after them.","New guidelines say patients should be monitored for 24 hours in their homes to overcome the problem of 'waiting room nerves', Ambulatory monitoring is already available in some GP surgeries and that widespread use would be better for patients and doctors, under the new advice it is also recommended that people over 80 are treated","","","Patients are to be advised to monitor their blood pressure at home, NICE has for the first time reccommended taking regular readings over a 24 hour period","GPs…should send people home","Nice recommend that, The new advice also recommends that people over 80 are treated,","They recommend that when a patient is deemed hypertensive in the consulting room","Should be replaced by…experts advise","","Patients should be monitored","","","","","","","","","","","","","","","","Patients thought to have high blood pressure should have the diagnosis confirmed at home, (NICE) has advised doctors in England and Wales to move towards ""ambulatory"" monitoring, we have recommended that is high readings are found in the practice…","","","","-9.0","","New guidelines say patients should wear a blood pressure monitoring cuff in their own home"
"","","Is the same Advice being coded here?","","","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","-9.0","","0.0"
"","","Note differences here","","","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Justification Offered for changing behaviour?","1.0","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","1.0","","","","-9.0","","0.0"
"","","Words to First Mention","","","1.0","45.0","","","63.0","1.0","1.0","1.0","1.0","","23.0","","","","","","","","","","","","","","","","1.0","","","","-9.0","","-9.0"
"","","Caveats Mentioned?","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","-9.0","","0.0"
"","","Words to First Mention","","","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","Study Design  First IV and DV                    ","Study Design","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Words to First Mention","","55.0","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","Study Design  Second IV and DV                    ","Study Design","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","0.0","0.0","","","-9.0","-9.0","0.0","0.0","-9.0","","-9.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","-9.0"
"","","Words to First Mention","","55.0","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","Study Facts","N","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Completion Rate","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Small or Large Based on what they say","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Duration of Study","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Number of Time Points for longitudinal studies","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Open Access?","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Link or reference to Original Research","","","1.0","0.0","","","1.0","0.0","0.0","1.0","0.0","","0.0","","","","","","","","","","","","","","","","1.0","","","","1.0","","0.0"
"","","Link or reference to PR and Other","","","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","Quotes","Present","","","1.0","1.0","","","0.0","1.0","1.0","1.0","1.0","","1.0","","","","","","","","","","","","","","","","1.0","","","","1.0","","0.0"
"","","Quote 1 Source","","","","5.0","","","-9.0","1.0","1.0","1.0","1.0","","5.0","","","","","","","","","","","","","","","","1.0","","","","1.0","","-9.0"
"","","Quote 2 Source","","","","1.0","","","-9.0","2.0","2.0","2.0","-9.0","","-9.0","","","","","","","","","","","","","","","","2.0","","","","2.0","","-9.0"
"","","Quote 3 Source","","","","-9.0","","","-9.0","5.0","5.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","5.0","","","","-9.0","","-9.0"
"","","Quote 4 Source","","","","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
"","","Quote 5 Source","","","","-9.0","","","-9.0","-9.0","-9.0","-9.0","-9.0","","-9.0","","","","","","","","","","","","","","","","-9.0","","","","-9.0","","-9.0"
""," Funding Source + Conflict of Interest ","First mentioned Funding Source","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Second funding source","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","2.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","Conflict of Interest ","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","","","","","","","","","0.0","","","","0.0","","0.0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Notes:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
