"Press Release Title","Understanding Alzheimer’s: Genetic search uncovers five new genes","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Common variants at ABCA7, MS4A6A/MS4A4E, EPHA1, CD33 and CD2AP are associated with Alzheimer's disease","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","5.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","7.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","8.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","Complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","4.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"","","Justification Offered for Cause?","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","-9.0","","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Caveats Mentioned?","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","Cure","Is 'cure' present in the text?","0.0","0.0","0.0","0.0","","3.0","0.0","0.0","0.0","0.0","2.0","","","","","","","","","","","","","","","","","","1.0","","","","0.0","",""
"","Advice","Advice to Change Behaviour","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","","Code","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","","Number of Mentions","","","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","What terms were included in the count?","","","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Is the same Advice being coded here?","","","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Note differences here","","","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Justification Offered for changing behaviour?","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Caveats Mentioned?","-9.0","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Words to First Mention","","","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","Study Design  First IV and DV                    ","Study Design","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","1.0","1.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","1.0","",""
"","","Words to First Mention","","34.0","64.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","304.0","",""
"","Study Design  Second IV and DV                    ","Study Design","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Words to First Mention","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","Study Facts","N","59716.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","2.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","3.0","",""
"","","Completion Rate","2.9311343444755313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","","Small or Large Based on what they say","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","","Duration of Study","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","","Number of Time Points for longitudinal studies","-9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported?","","-9.0","-9.0","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Open Access?","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Link or reference to Original Research","","","2.0","1.0","","0.0","1.0","1.0","1.0","0.0","1.0","","","","","","","","","","","","","","","","","","0.0","","","","2.0","",""
"","","Link or reference to PR and Other","","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","Quotes","Present","","","1.0","1.0","","1.0","1.0","0.0","0.0","1.0","1.0","","","","","","","","","","","","","","","","","","1.0","","","","1.0","",""
"","","Quote 1 Source","","","","1.0","","2.0","2.0","-9.0","-9.0","2.0","2.0","","","","","","","","","","","","","","","","","","2.0","","","","1.0","",""
"","","Quote 2 Source","","","","2.0","","4.0","5.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","5.0","","","","2.0","",""
"","","Quote 3 Source","","","","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Quote 4 Source","","","","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
"","","Quote 5 Source","","","","-9.0","","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","","","","","","","","","","","","","","","","","","-9.0","","","","-9.0","",""
""," Funding Source + Conflict of Interest ","First mentioned Funding Source","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Second funding source","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","2.0","0.0","","1.0","1.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","1.0","","","","0.0","",""
"","","Conflict of Interest ","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Reported","","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","0.0","","","","0.0","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Notes:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
